customer_id,gender,age,age_group,city,state,registration_date,customer_tier,total_orders,total_spent
CUST00023542,female,19,18-25,Bangalore,Karnataka,2024-03-22,Platinum,7,127944.36
CUST00023543,female,34,26-35,Nagpur,Maharashtra,2023-11-25,Platinum,8,311013.98
CUST00023544,male,21,18-25,Dwarka,Delhi,2023-08-15,Silver,4,8336.82
CUST00023545,female,42,36-45,Delhi NCR,Delhi,2023-12-19,Silver,2,11937.96
CUST00023546,female,39,36-45,Delhi NCR,Delhi,2023-09-30,Platinum,6,106258.8
CUST00023547,male,53,46-55,Chennai,Tamil Nadu,2023-09-14,Gold,4,40189.39
CUST00023548,female,24,18-25,Surat,Gujarat,2024-02-18,Platinum,7,215989.04
CUST00023549,male,42,36-45,Ludhiana,Punjab,2024-05-07,Platinum,4,68854.88
CUST00023550,female,43,36-45,Kanpur,UP,2023-10-28,Platinum,7,184393.8
CUST00023551,male,49,46-55,New Delhi,Delhi,2023-10-18,Silver,3,2874.64
CUST00023552,female,31,26-35,Patiala,Punjab,2023-08-21,Silver,2,10016.05
CUST00023553,male,42,36-45,Ludhiana,Punjab,2024-03-09,Platinum,3,115269.6
CUST00023554,male,49,46-55,Dwarka,Delhi,2024-01-11,Platinum,6,142178.92
CUST00023555,male,23,18-25,Patiala,Punjab,2023-12-29,Gold,6,26489.11
CUST00023556,female,19,18-25,Mysore,Karnataka,2023-07-07,Silver,0,0.0
CUST00023557,female,32,26-35,New Delhi,Delhi,2024-05-17,Platinum,3,161962.71
CUST00023558,female,32,26-35,Pune,Maharashtra,2023-12-17,Gold,2,37876.17
CUST00023559,male,28,26-35,New Delhi,Delhi,2023-07-19,Platinum,6,53915.56
CUST00023560,female,24,18-25,Kanpur,UP,2023-11-11,Silver,1,1842.76
CUST00023561,male,24,18-25,Kota,Rajasthan,2023-06-30,Silver,2,944.3
CUST00023562,male,38,36-45,Jodhpur,Rajasthan,2023-07-14,Platinum,4,226793.2
CUST00023563,female,21,18-25,Pune,Maharashtra,2024-03-23,Gold,2,25736.49
CUST00023564,female,41,36-45,Jaipur,Rajasthan,2023-10-15,Platinum,4,122690.59
CUST00023565,male,27,26-35,Vadodara,Gujarat,2023-07-21,Platinum,2,95951.11
CUST00023566,male,61,56-65,Jodhpur,Rajasthan,2023-12-02,Platinum,5,129519.97
CUST00023567,female,26,26-35,Udaipur,Rajasthan,2024-05-26,Gold,5,20877.93
CUST00023568,female,42,36-45,Rajkot,Gujarat,2023-07-22,Silver,2,16001.76
CUST00023569,male,22,18-25,Mangalore,Karnataka,2023-11-19,Platinum,6,127658.56
CUST00023570,male,24,18-25,Pune,Maharashtra,2023-08-30,Platinum,6,124772.65
CUST00023571,male,36,36-45,Lucknow,UP,2023-09-24,Platinum,4,72567.85
CUST00023572,female,49,46-55,Kolkata,West Bengal,2023-12-04,Platinum,13,125724.6
CUST00023573,male,49,46-55,Chennai,Tamil Nadu,2023-06-12,Gold,2,43321.88
CUST00023574,male,29,26-35,Dwarka,Delhi,2024-01-16,Platinum,3,54430.82
CUST00023575,male,34,26-35,Madurai,Tamil Nadu,2023-06-11,Gold,3,43897.86
CUST00023576,female,25,18-25,Varanasi,UP,2024-02-14,Silver,1,19811.82
CUST00023577,female,37,36-45,Varanasi,UP,2024-04-08,Platinum,2,77670.44
CUST00023578,male,23,18-25,Jalandhar,Punjab,2024-05-13,Platinum,6,70635.01
CUST00023579,female,30,26-35,Noida,UP,2024-01-23,Platinum,7,232476.19
CUST00023580,female,61,56-65,Nagpur,Maharashtra,2023-06-21,Platinum,3,75054.94
CUST00023581,male,27,26-35,Jaipur,Rajasthan,2023-10-16,Platinum,3,185915.3
CUST00023582,female,52,46-55,Jalandhar,Punjab,2024-01-27,Platinum,6,53478.54
CUST00023583,female,61,56-65,Thane,Maharashtra,2024-05-09,Platinum,8,54041.55
CUST00023584,male,56,56-65,Udaipur,Rajasthan,2023-09-21,Silver,2,8055.48
CUST00023585,female,25,18-25,Mumbai,Maharashtra,2024-03-27,Platinum,4,131661.0
CUST00023586,male,33,26-35,Coimbatore,Tamil Nadu,2023-07-08,Platinum,5,250428.9
CUST00023587,male,33,26-35,Chennai,Tamil Nadu,2023-08-21,Platinum,8,123495.5
CUST00023588,male,19,18-25,Patiala,Punjab,2024-03-21,Platinum,8,79187.94
CUST00023589,male,32,26-35,Faridabad,Haryana,2023-11-16,Platinum,5,336729.7
CUST00023590,male,38,36-45,Madurai,Tamil Nadu,2023-06-02,Silver,3,9511.12
CUST00023591,female,49,46-55,Ludhiana,Punjab,2023-09-20,Gold,5,43716.62
CUST00023592,male,29,26-35,Thane,Maharashtra,2023-10-26,Platinum,11,595452.98
CUST00023593,female,43,36-45,Kota,Rajasthan,2023-09-05,Platinum,4,77274.21
CUST00023594,female,22,18-25,Rajkot,Gujarat,2024-03-06,Platinum,4,126772.31
CUST00023595,female,25,18-25,Mumbai,Maharashtra,2024-03-11,Silver,1,5043.74
CUST00023596,male,41,36-45,Faridabad,Haryana,2023-08-18,Gold,4,33317.32
CUST00023597,male,20,18-25,Rajkot,Gujarat,2024-05-23,Platinum,3,74467.74
CUST00023598,male,41,36-45,Varanasi,UP,2023-07-13,Platinum,4,70779.87
CUST00023599,male,42,36-45,Vadodara,Gujarat,2024-02-10,Platinum,3,63895.26
CUST00023600,female,28,26-35,Panipat,Haryana,2023-06-02,Platinum,5,157808.54
CUST00023601,female,74,65+,Thane,Maharashtra,2024-02-08,Silver,9,13076.05
CUST00023602,female,41,36-45,Sohna,Haryana,2023-12-03,Platinum,4,108596.31
CUST00023603,female,55,46-55,Kota,Rajasthan,2023-06-24,Gold,9,48209.96
CUST00023604,male,24,18-25,Mumbai,Maharashtra,2023-11-25,Silver,3,9210.37
CUST00023605,male,29,26-35,Bangalore,Karnataka,2023-07-05,Platinum,3,124200.44
CUST00023606,male,60,56-65,Mysore,Karnataka,2023-12-23,Gold,9,38555.6
CUST00023607,male,39,36-45,Lucknow,UP,2023-09-07,Silver,2,8878.21
CUST00023608,male,34,26-35,Madurai,Tamil Nadu,2024-05-08,Gold,3,31708.04
CUST00023609,male,28,26-35,New Delhi,Delhi,2023-09-15,Platinum,7,84496.07
CUST00023610,female,26,26-35,Mysore,Karnataka,2023-12-19,Platinum,3,69851.1
CUST00023611,male,25,18-25,Rajkot,Gujarat,2023-09-25,Silver,3,18476.89
CUST00023612,female,28,26-35,Coimbatore,Tamil Nadu,2023-11-08,Gold,2,34655.55
CUST00023613,male,53,46-55,Thane,Maharashtra,2023-12-03,Silver,2,17510.6
CUST00023614,male,31,26-35,Jodhpur,Rajasthan,2023-06-21,Platinum,3,71825.29
CUST00023615,female,52,46-55,Alwar,Rajasthan,2023-06-24,Platinum,2,101314.24
CUST00023616,female,23,18-25,Thane,Maharashtra,2023-10-21,Platinum,5,138564.41
CUST00023617,female,20,18-25,Ahmedabad,Gujarat,2024-01-26,Platinum,3,158164.8
CUST00023618,female,28,26-35,Kota,Rajasthan,2023-07-11,Platinum,9,96588.96
CUST00023619,male,33,26-35,Noida,UP,2023-10-31,Platinum,4,153624.76
CUST00023620,male,38,36-45,Chennai,Tamil Nadu,2023-06-08,Platinum,2,98986.64
CUST00023621,male,48,46-55,Mysore,Karnataka,2023-06-15,Platinum,9,72703.77
CUST00023622,female,23,18-25,Bangalore,Karnataka,2023-11-18,Platinum,8,255167.68
CUST00023623,female,42,36-45,Surat,Gujarat,2023-12-14,Platinum,6,87720.01
CUST00023624,male,20,18-25,Chennai,Tamil Nadu,2023-10-31,Platinum,9,340899.68
CUST00023625,female,39,36-45,Lucknow,UP,2024-04-08,Platinum,5,178883.31
CUST00023626,male,44,36-45,New Delhi,Delhi,2023-10-31,Gold,6,41308.04
CUST00023627,female,35,26-35,Surat,Gujarat,2023-11-11,Gold,6,42862.56
CUST00023628,female,22,18-25,Amritsar,Punjab,2023-08-03,Platinum,5,126246.54
CUST00023629,male,28,26-35,Pune,Maharashtra,2024-05-13,Platinum,7,105544.55
CUST00023630,male,44,36-45,Vadodara,Gujarat,2023-12-24,Gold,3,27322.88
CUST00023631,male,43,36-45,Lucknow,UP,2023-06-12,Platinum,4,74551.25
CUST00023632,female,43,36-45,New Delhi,Delhi,2023-09-17,Platinum,3,93928.67
CUST00023633,female,54,46-55,Mumbai,Maharashtra,2024-01-22,Platinum,6,54858.71
CUST00023634,male,31,26-35,Patiala,Punjab,2024-02-09,Platinum,5,200556.94
CUST00023635,male,45,36-45,Mysore,Karnataka,2023-08-06,Platinum,6,132648.95
CUST00023636,male,26,26-35,Lucknow,UP,2024-04-18,Platinum,3,106787.06
CUST00023637,female,26,26-35,Jodhpur,Rajasthan,2023-08-13,Platinum,2,72740.98
CUST00023638,female,27,26-35,Mangalore,Karnataka,2024-02-22,Platinum,3,118419.81
CUST00023639,male,20,18-25,Udaipur,Rajasthan,2023-12-17,Platinum,9,215089.53
CUST00023640,female,31,26-35,Ludhiana,Punjab,2024-02-15,Platinum,4,111935.02
CUST00023641,female,28,26-35,Thane,Maharashtra,2023-09-05,Platinum,2,137809.86
CUST00023642,male,24,18-25,Ahmedabad,Gujarat,2023-07-17,Platinum,7,238306.63
CUST00023643,male,18,18-25,Faridabad,Haryana,2024-04-09,Platinum,9,243151.31
CUST00023644,female,43,36-45,Kota,Rajasthan,2024-01-02,Silver,2,2568.15
CUST00023645,female,20,18-25,Patiala,Punjab,2023-06-01,Silver,4,15600.05
CUST00023646,female,32,26-35,Jodhpur,Rajasthan,2023-10-18,Gold,3,29191.64
CUST00023647,male,38,36-45,Amritsar,Punjab,2023-11-23,Platinum,5,368777.26
CUST00023648,female,26,26-35,Pune,Maharashtra,2023-07-24,Platinum,3,78381.22
CUST00023649,female,24,18-25,Amritsar,Punjab,2024-04-10,Silver,4,16568.99
CUST00023650,male,33,26-35,Vadodara,Gujarat,2023-07-23,Platinum,5,149489.16
CUST00023651,male,43,36-45,Thane,Maharashtra,2024-03-05,Gold,2,44521.44
CUST00023652,male,37,36-45,Mysore,Karnataka,2023-12-05,Platinum,5,245687.21
CUST00023653,female,56,56-65,Udaipur,Rajasthan,2023-06-22,Gold,7,36988.89
CUST00023654,male,20,18-25,Varanasi,UP,2023-10-27,Platinum,5,167983.14
CUST00023655,female,46,46-55,New Delhi,Delhi,2024-03-10,Silver,5,9988.6
CUST00023656,female,27,26-35,Udaipur,Rajasthan,2024-03-20,Platinum,6,87626.46
CUST00023657,female,47,46-55,Varanasi,UP,2023-08-11,Silver,5,9929.68
CUST00023658,male,65,56-65,Madurai,Tamil Nadu,2023-06-11,Platinum,6,75126.93
CUST00023659,male,29,26-35,Alwar,Rajasthan,2023-06-26,Platinum,3,199343.96
CUST00023660,male,40,36-45,Varanasi,UP,2024-02-06,Platinum,7,443609.93
CUST00023661,female,45,36-45,Coimbatore,Tamil Nadu,2023-07-01,Platinum,7,199549.96
CUST00023662,female,19,18-25,Delhi NCR,Delhi,2024-01-06,Platinum,7,134654.15
CUST00023663,female,24,18-25,Kolkata,West Bengal,2023-08-11,Platinum,7,162209.94
CUST00023664,male,56,56-65,Sohna,Haryana,2023-10-17,Gold,5,28480.4
CUST00023665,female,24,18-25,Noida,UP,2024-04-28,Platinum,8,130771.99
CUST00023666,female,20,18-25,New Delhi,Delhi,2024-04-04,Platinum,3,139424.85
CUST00023667,male,55,46-55,Coimbatore,Tamil Nadu,2023-10-21,Gold,1,33620.99
CUST00023668,male,64,56-65,Jaipur,Rajasthan,2023-08-27,Gold,6,47154.5
CUST00023669,male,41,36-45,Panipat,Haryana,2023-11-05,Platinum,3,113132.42
CUST00023670,female,19,18-25,Amritsar,Punjab,2023-08-23,Silver,3,5935.33
CUST00023671,male,33,26-35,Pune,Maharashtra,2023-07-07,Platinum,5,113646.92
CUST00023672,male,51,46-55,Noida,UP,2024-03-22,Platinum,7,74787.3
CUST00023673,male,28,26-35,Mumbai,Maharashtra,2024-02-15,Gold,4,25641.07
CUST00023674,female,52,46-55,Ahmedabad,Gujarat,2024-01-28,Platinum,4,50243.26
CUST00023675,female,49,46-55,Bangalore,Karnataka,2023-09-21,Platinum,6,92311.24
CUST00023676,female,25,18-25,Varanasi,UP,2023-09-09,Gold,7,37493.2
CUST00023677,male,24,18-25,Dwarka,Delhi,2023-07-23,Platinum,6,222888.12
CUST00023678,male,18,18-25,Sohna,Haryana,2024-02-22,Silver,1,136.11
CUST00023679,female,25,18-25,Jaipur,Rajasthan,2023-11-30,Gold,4,31501.81
CUST00023680,female,29,26-35,Pune,Maharashtra,2024-05-31,Platinum,9,238279.22
CUST00023681,female,53,46-55,Lucknow,UP,2024-03-21,Silver,4,4793.85
CUST00023682,male,26,26-35,Surat,Gujarat,2023-06-08,Platinum,5,155221.6
CUST00023683,female,24,18-25,Kanpur,UP,2024-05-31,Platinum,5,94097.43
CUST00023684,female,34,26-35,Delhi NCR,Delhi,2024-04-25,Platinum,4,140421.59
CUST00023685,female,31,26-35,Howrah,West Bengal,2024-03-06,Silver,3,11931.4
CUST00023686,female,28,26-35,New Delhi,Delhi,2024-05-29,Platinum,7,159171.86
CUST00023687,male,34,26-35,Kolkata,West Bengal,2024-03-11,Gold,3,28808.11
CUST00023688,male,32,26-35,Jalandhar,Punjab,2023-10-10,Platinum,5,124181.05
CUST00023689,male,31,26-35,Lucknow,UP,2023-12-15,Silver,2,12957.61
CUST00023690,female,25,18-25,Mysore,Karnataka,2023-09-21,Gold,6,39738.97
CUST00023691,male,43,36-45,Kanpur,UP,2024-01-08,Platinum,5,136111.98
CUST00023692,male,19,18-25,Mumbai,Maharashtra,2023-10-20,Platinum,9,278298.68
CUST00023693,male,21,18-25,Kanpur,UP,2023-11-15,Platinum,4,124010.79
CUST00023694,male,44,36-45,Jalandhar,Punjab,2023-11-28,Platinum,7,231893.62
CUST00023695,male,42,36-45,Lucknow,UP,2024-03-21,Platinum,2,311059.74
CUST00023696,male,37,36-45,Lucknow,UP,2024-01-23,Platinum,6,217314.37
CUST00023697,male,38,36-45,Ludhiana,Punjab,2024-02-24,Platinum,7,392857.35
CUST00023698,female,65,56-65,Kanpur,UP,2023-12-13,Platinum,3,61437.94
CUST00023699,female,35,26-35,Jodhpur,Rajasthan,2023-08-13,Platinum,5,89553.72
CUST00023700,male,65,56-65,Gurugram,Haryana,2024-03-08,Gold,3,47484.54
CUST00023701,female,37,36-45,Varanasi,UP,2023-09-15,Platinum,8,263371.88
CUST00023702,female,26,26-35,Alwar,Rajasthan,2023-12-05,Platinum,7,209391.8
CUST00023703,male,18,18-25,Jaipur,Rajasthan,2023-07-13,Gold,6,28209.24
CUST00023704,male,24,18-25,Amritsar,Punjab,2024-03-26,Platinum,4,245900.94
CUST00023705,female,45,36-45,Agra,UP,2024-01-29,Platinum,4,176305.33
CUST00023706,female,44,36-45,Faridabad,Haryana,2024-01-05,Platinum,10,270593.02
CUST00023707,female,32,26-35,Jodhpur,Rajasthan,2024-04-24,Platinum,3,100298.26
CUST00023708,female,30,26-35,Kolkata,West Bengal,2023-08-05,Platinum,4,61063.86
CUST00023709,male,56,56-65,Jalandhar,Punjab,2023-06-09,Silver,4,12568.93
CUST00023710,male,58,56-65,Ludhiana,Punjab,2023-10-23,Platinum,7,61990.99
CUST00023711,male,20,18-25,Nagpur,Maharashtra,2024-01-06,Platinum,4,101234.11
CUST00023712,male,39,36-45,Howrah,West Bengal,2024-01-27,Platinum,6,128981.25
CUST00023713,female,51,46-55,Alwar,Rajasthan,2023-08-30,Silver,5,6220.98
CUST00023714,male,27,26-35,New Delhi,Delhi,2023-12-10,Platinum,4,132806.02
CUST00023715,female,29,26-35,Chennai,Tamil Nadu,2024-05-27,Silver,1,9781.0
CUST00023716,female,40,36-45,Noida,UP,2023-07-19,Platinum,8,354642.93
CUST00023717,male,46,46-55,Kota,Rajasthan,2024-04-04,Platinum,10,72903.25
CUST00023718,male,57,56-65,Dwarka,Delhi,2023-06-11,Gold,7,46823.83
CUST00023719,female,18,18-25,Gurugram,Haryana,2024-01-15,Gold,5,30559.43
CUST00023720,female,25,18-25,Howrah,West Bengal,2023-08-24,Platinum,6,129102.41
CUST00023721,female,21,18-25,Amritsar,Punjab,2023-08-14,Platinum,6,197271.72
CUST00023722,male,26,26-35,Amritsar,Punjab,2023-07-15,Platinum,7,278531.67
CUST00023723,female,27,26-35,Howrah,West Bengal,2023-09-15,Platinum,3,159203.43
CUST00023724,male,24,18-25,Jaipur,Rajasthan,2024-02-28,Platinum,5,63216.5
CUST00023725,female,37,36-45,Howrah,West Bengal,2023-08-31,Gold,2,24205.06
CUST00023726,female,47,46-55,Thane,Maharashtra,2024-03-20,Silver,3,3469.54
CUST00023727,female,38,36-45,Coimbatore,Tamil Nadu,2023-08-16,Platinum,3,105136.14
CUST00023728,male,23,18-25,Panipat,Haryana,2023-11-19,Platinum,5,191135.2
CUST00023729,male,24,18-25,Agra,UP,2023-11-10,Platinum,5,75925.01
CUST00023730,male,31,26-35,Faridabad,Haryana,2024-04-06,Platinum,5,138486.56
CUST00023731,male,34,26-35,Ahmedabad,Gujarat,2023-06-10,Platinum,3,60000.28
CUST00023732,female,32,26-35,Mumbai,Maharashtra,2024-01-08,Platinum,6,406823.87
CUST00023733,male,31,26-35,Thane,Maharashtra,2024-05-17,Silver,3,18964.48
CUST00023734,male,30,26-35,Jaipur,Rajasthan,2023-06-25,Platinum,6,108253.06
CUST00023735,male,33,26-35,Ludhiana,Punjab,2024-01-07,Gold,1,39992.55
CUST00023736,female,57,56-65,Amritsar,Punjab,2023-10-31,Platinum,6,88698.46
CUST00023737,male,57,56-65,Jodhpur,Rajasthan,2023-06-10,Platinum,3,83289.11
CUST00023738,male,33,26-35,Ahmedabad,Gujarat,2023-10-09,Gold,2,38267.87
CUST00023739,male,39,36-45,Pune,Maharashtra,2023-12-09,Platinum,7,152250.73
CUST00023740,male,23,18-25,Faridabad,Haryana,2023-10-14,Silver,3,7986.38
CUST00023741,male,38,36-45,Ludhiana,Punjab,2024-03-20,Platinum,4,109095.18
CUST00023742,female,42,36-45,Panipat,Haryana,2024-05-29,Platinum,5,83430.29
CUST00023743,male,24,18-25,Faridabad,Haryana,2023-11-03,Platinum,8,107104.22
CUST00023744,female,44,36-45,Mumbai,Maharashtra,2024-03-22,Platinum,4,73880.71
CUST00023745,male,18,18-25,Kota,Rajasthan,2024-02-18,Platinum,6,203312.84
CUST00023746,female,41,36-45,Sohna,Haryana,2024-01-08,Silver,5,15478.13
CUST00023747,female,18,18-25,Sohna,Haryana,2023-07-29,Gold,6,38159.93
CUST00023748,male,32,26-35,Panipat,Haryana,2023-07-16,Platinum,6,254608.23
CUST00023749,female,23,18-25,Coimbatore,Tamil Nadu,2024-03-25,Platinum,5,284215.95
CUST00023750,female,25,18-25,Chennai,Tamil Nadu,2023-11-05,Silver,3,10129.06
CUST00023751,female,26,26-35,Faridabad,Haryana,2023-10-08,Platinum,8,308047.69
CUST00023752,male,63,56-65,Rajkot,Gujarat,2024-01-20,Silver,2,12532.32
CUST00023753,female,27,26-35,Alwar,Rajasthan,2023-06-14,Platinum,4,95958.21
CUST00023754,male,28,26-35,Noida,UP,2023-06-26,Platinum,4,89984.18
CUST00023755,male,52,46-55,Rajkot,Gujarat,2023-08-20,Gold,8,49459.76
CUST00023756,female,27,26-35,Jalandhar,Punjab,2024-03-26,Platinum,6,285341.04
CUST00023757,female,20,18-25,Durgapur,West Bengal,2024-03-06,Platinum,11,241259.68
CUST00023758,male,38,36-45,Kota,Rajasthan,2024-03-18,Platinum,3,471499.25
CUST00023759,male,19,18-25,Lucknow,UP,2024-03-29,Gold,2,26442.83
CUST00023760,male,41,36-45,Amritsar,Punjab,2024-01-06,Silver,3,18370.67
CUST00023761,male,36,36-45,Pune,Maharashtra,2024-03-15,Platinum,7,176711.59
CUST00023762,male,31,26-35,Madurai,Tamil Nadu,2024-03-12,Platinum,4,200607.68
CUST00023763,female,31,26-35,Panipat,Haryana,2023-12-06,Gold,4,22981.25
CUST00023764,male,33,26-35,Jaipur,Rajasthan,2023-08-10,Platinum,8,199419.95
CUST00023765,male,25,18-25,Mangalore,Karnataka,2023-09-04,Silver,2,11577.18
CUST00023766,male,23,18-25,Mumbai,Maharashtra,2024-04-13,Platinum,5,74495.59
CUST00023767,female,26,26-35,Madurai,Tamil Nadu,2024-03-08,Platinum,7,118603.85
CUST00023768,female,27,26-35,Alwar,Rajasthan,2023-08-27,Platinum,6,69334.62
CUST00023769,male,63,56-65,Patiala,Punjab,2023-07-06,Gold,4,47616.34
CUST00023770,male,68,65+,Kota,Rajasthan,2023-12-30,Gold,6,33648.35
CUST00023771,male,21,18-25,Jalandhar,Punjab,2023-08-27,Platinum,4,132468.78
CUST00023772,female,18,18-25,Coimbatore,Tamil Nadu,2023-09-10,Gold,4,46478.14
CUST00023773,female,25,18-25,Delhi NCR,Delhi,2023-10-23,Platinum,5,126928.34
CUST00023774,male,36,36-45,Chennai,Tamil Nadu,2023-12-25,Platinum,7,183946.65
CUST00023775,male,38,36-45,Mumbai,Maharashtra,2023-08-28,Platinum,4,53602.43
CUST00023776,male,25,18-25,Kolkata,West Bengal,2023-10-24,Platinum,3,89532.23
CUST00023777,male,22,18-25,Jodhpur,Rajasthan,2024-03-20,Platinum,7,96757.43
CUST00023778,male,25,18-25,Madurai,Tamil Nadu,2023-11-23,Platinum,3,82219.14
CUST00023779,female,40,36-45,Ludhiana,Punjab,2023-12-25,Gold,4,24693.04
CUST00023780,female,30,26-35,Thane,Maharashtra,2024-04-26,Platinum,5,161904.85
CUST00023781,male,47,46-55,Sohna,Haryana,2024-03-07,Platinum,5,54554.59
CUST00023782,male,44,36-45,Chennai,Tamil Nadu,2024-01-12,Platinum,7,133671.07
CUST00023783,female,37,36-45,Mangalore,Karnataka,2023-11-28,Platinum,4,76636.35
CUST00023784,female,32,26-35,Nagpur,Maharashtra,2023-12-15,Silver,3,17025.66
CUST00023785,male,40,36-45,Kolkata,West Bengal,2023-12-31,Platinum,2,177985.06
CUST00023786,male,38,36-45,Alwar,Rajasthan,2023-08-15,Silver,0,0.0
CUST00023787,male,30,26-35,Chennai,Tamil Nadu,2023-09-05,Platinum,5,256241.58
CUST00023788,female,57,56-65,Dwarka,Delhi,2023-08-12,Gold,5,43355.68
CUST00023789,female,42,36-45,Patiala,Punjab,2023-06-16,Gold,2,29275.68
CUST00023790,female,58,56-65,Coimbatore,Tamil Nadu,2023-11-30,Gold,1,26311.2
CUST00023791,female,57,56-65,Bangalore,Karnataka,2024-01-15,Platinum,6,82879.85
CUST00023792,female,35,26-35,Alwar,Rajasthan,2023-08-16,Gold,3,41216.63
CUST00023793,male,48,46-55,Lucknow,UP,2023-08-13,Gold,3,39378.96
CUST00023794,male,34,26-35,Chennai,Tamil Nadu,2024-01-17,Gold,4,24667.04
CUST00023795,male,51,46-55,Gurugram,Haryana,2023-08-06,Silver,2,3803.75
CUST00023796,male,45,36-45,Jalandhar,Punjab,2023-08-10,Gold,4,22153.18
CUST00023797,male,31,26-35,Howrah,West Bengal,2024-05-14,Platinum,8,144075.78
CUST00023798,female,47,46-55,Mangalore,Karnataka,2024-01-09,Silver,4,13469.88
CUST00023799,male,40,36-45,Thane,Maharashtra,2023-09-09,Platinum,4,191362.36
CUST00023800,male,32,26-35,Faridabad,Haryana,2024-02-12,Platinum,7,138725.96
CUST00023801,male,35,26-35,New Delhi,Delhi,2024-04-16,Platinum,6,324463.11
CUST00023802,female,54,46-55,Faridabad,Haryana,2024-01-15,Gold,5,26003.9
CUST00023803,male,26,26-35,Madurai,Tamil Nadu,2023-12-18,Platinum,5,139011.85
CUST00023804,male,29,26-35,Howrah,West Bengal,2023-08-30,Gold,4,38982.23
CUST00023805,female,26,26-35,Amritsar,Punjab,2023-12-30,Platinum,5,110174.13
CUST00023806,male,39,36-45,Durgapur,West Bengal,2024-01-24,Platinum,5,63875.35
CUST00023807,female,48,46-55,Panipat,Haryana,2024-04-26,Gold,3,26084.16
CUST00023808,male,37,36-45,Udaipur,Rajasthan,2024-04-24,Platinum,3,153342.9
CUST00023809,female,27,26-35,Jalandhar,Punjab,2023-06-25,Platinum,5,284487.53
CUST00023810,female,29,26-35,Udaipur,Rajasthan,2023-07-17,Platinum,5,166252.66
CUST00023811,male,34,26-35,Jalandhar,Punjab,2023-06-25,Platinum,5,194413.44
CUST00023812,female,39,36-45,Jodhpur,Rajasthan,2023-08-07,Platinum,2,166073.8
CUST00023813,male,56,56-65,Delhi NCR,Delhi,2023-07-07,Silver,1,182.85
CUST00023814,female,39,36-45,Faridabad,Haryana,2023-09-21,Platinum,8,132835.39
CUST00023815,female,58,56-65,Chennai,Tamil Nadu,2024-03-11,Silver,2,4436.72
CUST00023816,male,58,56-65,New Delhi,Delhi,2024-05-04,Gold,6,49279.14
CUST00023817,male,40,36-45,Rajkot,Gujarat,2023-07-16,Platinum,7,88652.16
CUST00023818,female,32,26-35,Chennai,Tamil Nadu,2023-06-26,Platinum,6,299232.31
CUST00023819,female,63,56-65,Udaipur,Rajasthan,2023-08-24,Gold,6,34139.6
CUST00023820,female,43,36-45,Dwarka,Delhi,2023-12-09,Platinum,5,76471.24
CUST00023821,male,64,56-65,Surat,Gujarat,2023-06-15,Gold,6,39654.44
CUST00023822,female,44,36-45,Jaipur,Rajasthan,2023-10-08,Platinum,4,63553.05
CUST00023823,male,47,46-55,Jaipur,Rajasthan,2023-06-05,Platinum,6,78706.25
CUST00023824,male,23,18-25,Dwarka,Delhi,2023-09-02,Platinum,6,427852.34
CUST00023825,male,27,26-35,Sohna,Haryana,2023-08-18,Gold,5,48304.9
CUST00023826,male,55,46-55,Pune,Maharashtra,2024-05-02,Platinum,10,55839.9
CUST00023827,male,27,26-35,Pune,Maharashtra,2024-02-12,Platinum,5,63604.45
CUST00023828,female,27,26-35,Palwal,Haryana,2023-12-08,Platinum,6,214426.45
CUST00023829,female,43,36-45,Mumbai,Maharashtra,2024-04-05,Platinum,7,401220.46
CUST00023830,male,34,26-35,Kota,Rajasthan,2023-11-25,Platinum,7,574045.03
CUST00023831,male,46,46-55,Rajkot,Gujarat,2023-10-01,Silver,2,1733.62
CUST00023832,male,24,18-25,Noida,UP,2023-09-12,Silver,2,6588.8
CUST00023833,female,35,26-35,Dwarka,Delhi,2023-12-24,Platinum,7,115387.5
CUST00023834,female,30,26-35,Palwal,Haryana,2024-01-06,Platinum,3,68010.21
CUST00023835,male,31,26-35,Coimbatore,Tamil Nadu,2023-11-15,Platinum,6,172414.09
CUST00023836,male,41,36-45,Surat,Gujarat,2023-09-07,Platinum,6,50856.32
CUST00023837,male,35,26-35,Panipat,Haryana,2023-09-18,Platinum,5,207690.4
CUST00023838,male,42,36-45,Ahmedabad,Gujarat,2024-04-21,Gold,2,23808.27
